0,0,0,0,0,0,0,0,0
1.885204203,0.118981801,3.230130402,57.47683422,50.09410929,51.49896705,-21.50076146,453.9941884,0
21.86315223,3.811481763,1.089073265,58.91077166,56.53784291,43.49595724,9.617008929,401.708466,0
7.367741661,5.142151647,58.57536509,31.62319357,20.60295953,56.75358998,-138.7173957,376.9745066,0
57.38384842,55.93637447,58.17505764,59.35507041,58.45298575,22.27015724,-86.97696511,373.7498096,0
7.264211266,56.22855252,4.698833317,20.08929435,59.87099139,36.25656609,14.7523871,456.99849,0
4.82506631,4.188900152,54.86883605,59.91213342,59.69770553,20.56266974,-21.68842946,452.7913346,0
24.04373941,4.515999007,0.045383475,22.02166742,20.51935136,58.87280002,23.06742515,460.0292213,0
2.410999611,56.73974704,1.589521366,20.03629242,59.04212458,27.05224024,21.4296218,407.706727,0
0.403483062,58.13531511,1.507061741,20.78811924,34.34743557,55.12545854,10.73790079,463.7772291,0
5.301456313,1.345903692,59.94576059,54.01741865,57.77305132,49.00232073,38.6401185,426.3515084,0
58.91050493,58.98501736,2.09657656,23.38240529,20.82384821,24.69609081,-28.97042678,444.7073324,0
55.36279541,56.39098865,59.47961164,55.86378575,20.53369854,49.90373497,-120.1117466,364.6912075,0
0.403323588,23.35099265,21.73868588,20.31865527,58.92629832,21.05728333,-25.18525022,452.0164495,0
0.946561517,59.07946899,49.61697873,21.98119469,59.84685063,20.34988574,23.06742515,460.0292213,0
41.74503261,26.16776159,6.26114844,43.69318578,50.14508462,58.0367957,-64.5928626,428.5116987,0
59.97566852,43.65893381,12.42903535,57.2908714,21.10860494,21.89455264,-98.95309107,363.0845546,0
59.68365598,56.93688816,59.23672718,20.98430729,21.50267461,31.51135781,-138.7173957,376.9745066,0
56.79452752,52.71152928,1.778704405,32.70842543,21.42694132,56.77680775,-64.5928626,428.5116987,0
55.93946159,58.54395923,3.783587052,24.19575962,56.44934406,20.89997389,114.1297829,380.5816531,0
51.92284376,12.7180979,0.261684581,59.52150166,56.95411605,55.04363537,23.06742515,460.0292213,1
59.62564774,58.62692808,0.456823162,53.35670198,37.47374823,34.40203145,-61.43334414,429.3216323,0
1.2967227,7.743632404,16.98894959,56.23417553,31.28246051,52.7879782,-27.67125926,449.9995842,0
56.1824097,7.659872889,6.156155974,59.10179062,53.49539084,26.04821518,-61.43334414,429.3216323,1
59.55642587,0.978484538,0.135478475,49.67452957,38.02963303,20.81722513,-53.51666243,381.6691669,0
59.75253667,1.958807455,0.851141929,53.23622226,24.00128941,40.69040898,-98.95309107,363.0845546,0
59.57627485,1.523524855,0.007161736,55.17552487,24.15476845,58.55095893,83.1607152,431.7865164,1
59.64289576,1.987963775,0.134072378,42.59204205,53.47060966,53.55125299,-72.18140104,405.3417613,0
58.52916813,0.605032532,0.197347523,22.09566216,23.03823613,52.38451819,-98.95309107,363.0845546,1
59.98621179,1.135561062,0.650349932,38.96646913,34.58691367,33.43701386,53.09531129,464.8377568,0
59.80633367,1.090238249,0.135923041,32.68018887,57.40008881,52.60251697,14.7523871,456.99849,0
58.71057499,1.280972925,0.967934883,36.3536874,51.15490755,35.1165317,21.4296218,407.706727,0
59.66852112,0.29128554,0.589057298,53.52208098,48.22873788,32.82897207,-64.5928626,428.5116987,0
59.94633435,1.275566962,0.200595105,47.04512955,30.41767661,55.17880857,45.80561836,361.7565797,0
59.18762029,0.23181943,1.440193043,53.17423391,29.07688542,49.29411097,-49.94372465,404.3731256,0
59.2237975,0.065634421,0.790811396,36.24691848,55.55999687,43.66920115,-72.18140104,405.3417613,0
59.40798103,1.736620682,0.123331647,42.46812665,49.46835221,29.67839546,109.5650922,451.5300877,1
58.93205428,0.645844849,0.298772265,39.11910239,40.71551311,39.00788753,69.82316424,401.5091522,0
59.64396677,1.041498465,1.219537819,23.12301408,38.75626487,41.15592365,-12.35224402,429.7235548,0
59.06895874,0.325552133,0.004186951,32.47949458,35.99955996,44.9388563,-69.77138473,354.6884962,0
59.86769532,0.071615917,0.188697724,37.29978768,56.21704631,49.31764531,-12.35224402,429.7235548,0
59.38707551,2.553203217,0.054389612,28.98972622,23.27073639,47.29826567,53.09531129,464.8377568,1
59.77442161,0.96116226,0.49375534,35.9282881,41.2272544,57.95158743,23.06742515,460.0292213,1
59.37582861,2.881846671,1.138368591,31.68210418,32.85485449,36.02863417,-53.51666243,381.6691669,0
59.61672005,0.255861563,1.319607471,39.06180603,44.00707028,53.5681251,-98.95309107,363.0845546,0
59.87994097,1.139186944,0.969845171,57.08464208,58.6875395,22.30856825,-12.35224402,429.7235548,0
59.11196559,1.684951176,1.895897079,21.15770457,42.25276297,22.08411819,-28.81850166,405.3337481,1
59.61791483,0.675960373,0.47048156,23.41890758,28.5207186,52.64774637,-21.68842946,452.7913346,0
58.50592127,0.073198733,0.064239817,34.06092645,48.6623108,36.88616971,-12.35224402,429.7235548,0
59.822258,1.308399397,0.78928639,54.59725877,45.22499678,25.75081094,53.09531129,464.8377568,0
59.76169705,0.919320864,0.790695538,32.99992614,44.11399268,35.49648389,109.5650922,451.5300877,0
59.75683189,2.563181924,0.965135036,51.62168634,41.91495636,26.64888327,-59.39737091,391.6847143,0
59.45197172,0.48647838,1.164332825,31.9349166,35.40499951,20.74162665,-12.35224402,429.7235548,1
58.77679439,2.148736154,0.585299597,24.37813033,45.74076502,37.91606553,38.6401185,426.3515084,0
59.74935051,0.012100724,0.159660204,20.95074815,53.69900138,43.39731107,-72.18140104,405.3417613,0
57.77405324,1.29930143,0.264052638,29.52257088,35.98170493,30.09894579,118.797529,432.0178534,1
59.78718036,1.856189294,0.426556223,25.71558799,37.85976072,57.38502073,-69.77138473,354.6884962,0
59.86638198,0.806289165,0.352339271,39.21127182,54.8868259,58.27731317,-98.95309107,363.0845546,0
59.58719599,0.438095742,0.640032509,58.7808648,50.25769803,30.8276224,29.94730788,463.5226191,1
59.22431497,0.137357233,1.653881063,57.96484763,48.85743128,35.82855624,-133.2509359,361.6864641,0
58.17464487,0.050880187,1.027874814,36.52200045,58.07848246,34.86868684,81.32683875,347.9816671,0
58.97885942,1.354353743,0.198998601,27.25661494,58.59926227,59.86173356,-9.220823623,461.2466376,0
59.60687115,2.550621288,0.195746743,29.87333954,51.89669689,39.99792698,-98.95309107,363.0845546,0
59.5910456,0.232562961,1.03204797,22.43651566,37.17670578,24.98716495,64.68122157,462.9113688,1
59.91560128,0.925107761,0.614526889,38.9224533,40.03966059,58.74391507,-9.220823623,461.2466376,1
59.37882267,2.469613722,0.320901198,33.58836823,59.07733333,31.22262103,-104.5755391,396.719878,0
59.89754781,0.378638473,0.64485158,20.28806779,56.56636411,39.41493252,-72.18140104,405.3417613,0
59.22875614,0.0309617,0.761582326,28.84016849,58.84625407,46.59461455,-37.32556097,388.4243701,0
59.92859339,0.236461713,0.171156584,52.00351706,47.64543043,40.00760373,109.5650922,451.5300877,0
59.90896805,0.739035782,0.796483272,46.63255756,46.80519325,27.39521859,-9.220823623,461.2466376,0
59.26133038,0.251861102,0.605810084,57.44653218,50.91763904,47.30543308,-133.2509359,361.6864641,0
58.38694911,0.173270283,1.275592461,21.86119217,52.1036669,51.96184534,-154.9546293,358.5059676,0
59.91038198,0.364808667,1.594239874,22.10154466,55.26003607,36.44027461,-59.09391601,412.7879353,0
59.73655392,0.366156872,1.702448816,20.44773774,46.81609039,25.69051473,-28.81850166,405.3337481,0
59.59999659,2.432956831,0.599034056,39.96026392,35.04848812,23.21707368,-72.18140104,405.3417613,0
59.84590759,1.127387996,0.536465088,25.40735209,48.23507001,51.02076889,21.4296218,407.706727,0
59.52379001,3.107831074,0.120139392,54.49426083,47.18816081,36.24192079,-12.35224402,429.7235548,0
59.58368803,0.719885544,1.217113752,27.13987787,27.42328444,36.24105546,107.949008,431.5058866,0
59.43488224,1.653068633,0.645651234,32.66873329,22.80556701,48.09604586,38.6401185,426.3515084,1
59.65231893,0.638475151,1.524728432,45.48593199,41.94860751,40.08421402,-120.1117466,364.6912075,0
59.19906012,1.195142818,0.704091775,24.4666907,56.58468813,59.60936996,-97.07532322,397.1487185,0
59.01567049,0.115328737,0.443477912,31.27463218,43.53322747,30.86449217,-12.35224402,429.7235548,0
59.0539835,0.250697164,1.864932204,27.95093043,43.41813607,33.12111732,-64.5928626,428.5116987,1
59.2143667,0.500938217,0.748497462,26.40460526,59.54686623,43.17342611,-52.05271871,403.7612618,1
59.86679345,0.552251684,0.095020392,52.3763345,31.61940647,58.01282829,-9.220823623,461.2466376,0
59.45275344,2.442687202,0.125311717,31.65381611,34.05348968,21.33445541,29.94730788,463.5226191,1
58.42960007,0.503612228,0.849020923,33.16807423,44.80509434,24.53521646,71.88614481,362.0729346,1
59.79280424,1.08653961,0.124346104,23.1400103,54.45470967,40.13849441,71.88614481,362.0729346,0
58.11117574,0.186454429,0.078677758,26.10122329,42.02902486,33.57037207,53.09531129,464.8377568,0
59.223966,0.493658313,1.285452148,43.64635897,32.51545288,56.18675208,29.94730788,463.5226191,0
59.94195895,0.006282603,0.930569589,42.2196684,36.1947866,23.02822395,-59.39737091,391.6847143,0
59.59465011,0.482244441,1.794295503,33.34714852,49.128063,32.60009395,21.4296218,407.706727,1
59.96713242,0.043855137,0.379339816,36.54497936,59.85214687,33.0851907,-12.35224402,429.7235548,0
59.76728354,1.159077828,1.801515074,47.3098681,51.43829672,25.94471502,24.56551088,456.3387964,0
59.6926898,2.06855285,0.133288842,22.29945056,49.63504909,31.84297099,-154.1588321,313.946151,0
59.2243261,0.245170202,0.943150295,33.70570462,59.85620247,51.15907324,-98.95309107,363.0845546,0
59.56460792,0.162330709,1.741742833,24.22619101,57.10018427,48.3458464,107.949008,431.5058866,0
59.81272654,0.331851678,0.043870317,37.80067981,30.80145636,21.39368476,69.82316424,401.5091522,1
59.65600804,0.923603474,0.471234082,24.60208289,26.03054072,20.74037105,-59.09391601,412.7879353,0
59.39769072,0.406903557,0.796170328,43.04764266,45.48146762,27.61738179,-72.18140104,405.3417613,0
59.24334943,0.259744082,0.964013654,52.52833272,59.22708265,22.52979952,81.32683875,347.9816671,0
57.88726273,0.193073328,0.343403046,53.71598537,33.8552602,44.0995821,117.0518253,386.4015395,0
59.67780344,0.293425157,0.222486048,33.42167964,43.55294671,42.83189192,-120.1117466,364.6912075,0
59.29418192,2.128147733,0.419968306,33.85954932,26.55456196,23.88614936,29.94730788,463.5226191,0
59.58994256,0.289555128,0.3706,25.6839982,42.36286692,25.13673992,-21.50076146,453.9941884,1
58.57012497,0.702142581,0.268729457,26.1493317,52.90525905,31.47594904,107.949008,431.5058866,0
58.76877256,0.07113121,0.283471047,33.5689612,37.02237402,53.58125405,107.949008,431.5058866,0
58.89390202,0.041093598,0.245666092,26.07907373,29.96099464,36.29685455,-154.9546293,358.5059676,0
5.135822973636706,0.7773398107716623,0.12549428882267177,36.74121373749206,51.65901745371369,21.13440863749731,109.56509220596536,451.5300876552223,0.0
59.96384053666136,0.5422901292766502,0.24517914131203744,38.497493877026095,21.414665976179357,46.00202778126396,-138.71739566676047,376.97450659135575,0.0
